hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,is_corporate_booking,customer_group,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,revenue,arrival_date,guest_count,room_changed
City Hotel,0,2,2017,August,31,5,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,234,0,1,Check-Out,"Sunday, August 6, 2017",1,234,"Saturday, August 5, 2017",3,No change
City Hotel,0,99,2017,August,31,2,0,4,3,1,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,260,1,2,Check-Out,"Sunday, August 6, 2017",4,1040,"Wednesday, August 2, 2017",4,No change
City Hotel,0,84,2017,August,31,5,0,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,125,0,2,Check-Out,"Sunday, August 6, 2017",1,125,"Saturday, August 5, 2017",2,No change
City Hotel,0,2,2017,August,31,5,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,234,2,1,Check-Out,"Sunday, August 6, 2017",1,234,"Saturday, August 5, 2017",3,No change
City Hotel,0,133,2017,August,31,4,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,135,0,0,Check-Out,"Sunday, August 6, 2017",2,270,"Friday, August 4, 2017",2,No change
City Hotel,0,86,2017,August,31,3,0,3,1,2,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,195,0,1,Check-Out,"Sunday, August 6, 2017",3,585,"Thursday, August 3, 2017",3,No change
City Hotel,0,39,2017,August,31,4,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,140,0,0,Check-Out,"Sunday, August 6, 2017",2,280,"Friday, August 4, 2017",2,No change
City Hotel,0,113,2017,August,31,2,0,4,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Non-Corporate,0,Transient,80.1,0,0,Check-Out,"Sunday, August 6, 2017",4,320.4,"Wednesday, August 2, 2017",2,No change
City Hotel,0,8,2017,August,31,5,0,1,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Non-Corporate,0,Transient,128,0,0,Check-Out,"Sunday, August 6, 2017",1,128,"Saturday, August 5, 2017",2,No change
City Hotel,0,10,2017,August,31,5,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Non-Corporate,0,Transient,79,0,0,Check-Out,"Sunday, August 6, 2017",1,79,"Saturday, August 5, 2017",2,No change
City Hotel,0,18,2017,August,31,5,0,1,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,241.48,0,2,Check-Out,"Sunday, August 6, 2017",1,241.48,"Saturday, August 5, 2017",4,No change
City Hotel,0,23,2017,August,31,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,180,0,1,Check-Out,"Sunday, August 6, 2017",2,360,"Friday, August 4, 2017",2,No change
City Hotel,0,13,2017,August,31,3,0,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Non-Corporate,0,Transient,156.33,0,0,Check-Out,"Sunday, August 6, 2017",3,468.99,"Thursday, August 3, 2017",2,No change
City Hotel,0,149,2017,August,31,3,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,132,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Sunday, August 6, 2017",3,240.3,"Thursday, August 3, 2017",2,No change
City Hotel,0,93,2017,August,31,4,0,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,134,1,1,Check-Out,"Sunday, August 6, 2017",2,268,"Friday, August 4, 2017",2,No change
City Hotel,0,129,2017,August,31,3,0,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Sunday, August 6, 2017",3,240.3,"Thursday, August 3, 2017",2,No change
City Hotel,0,135,2017,July,31,31,1,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Sunday, August 6, 2017",6,480.6,"Monday, July 31, 2017",2,No change
City Hotel,0,184,2017,July,30,29,2,6,3,0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Non-Corporate,0,Transient,107.1,0,1,Check-Out,"Sunday, August 6, 2017",8,856.8,"Saturday, July 29, 2017",3,No change
City Hotel,0,86,2017,August,31,3,0,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,195,0,2,Check-Out,"Sunday, August 6, 2017",3,585,"Thursday, August 3, 2017",3,No change
City Hotel,0,0,2017,August,31,5,0,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,179,0,0,Check-Out,"Sunday, August 6, 2017",1,179,"Saturday, August 5, 2017",1,No change
City Hotel,0,147,2017,August,31,1,0,5,3,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,175.5,0,0,Check-Out,"Sunday, August 6, 2017",5,877.5,"Tuesday, August 1, 2017",3,No change
City Hotel,0,185,2017,August,31,3,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,132,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Sunday, August 6, 2017",3,240.3,"Thursday, August 3, 2017",2,No change
City Hotel,0,180,2017,August,31,3,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Sunday, August 6, 2017",3,240.3,"Thursday, August 3, 2017",2,No change
City Hotel,0,119,2017,July,31,31,1,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,NULL,0,Non-Corporate,0,Transient,75.65,0,0,Check-Out,"Sunday, August 6, 2017",6,453.9,"Monday, July 31, 2017",2,No change
City Hotel,0,112,2017,July,31,30,2,5,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,225,0,2,Check-Out,"Sunday, August 6, 2017",7,1575,"Sunday, July 30, 2017",3,No change
City Hotel,0,11,2017,August,31,4,0,2,2,0,0,SC,SLV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,160,0,1,Check-Out,"Sunday, August 6, 2017",2,320,"Friday, August 4, 2017",2,No change
City Hotel,0,170,2017,August,31,5,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130.5,0,1,Check-Out,"Sunday, August 6, 2017",1,130.5,"Saturday, August 5, 2017",2,No change
City Hotel,0,148,2017,July,30,29,2,6,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,139.5,0,1,Check-Out,"Sunday, August 6, 2017",8,1116,"Saturday, July 29, 2017",2,No change
City Hotel,0,133,2017,August,31,4,0,2,2,0,0,SC,QAT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,135,0,0,Check-Out,"Sunday, August 6, 2017",2,270,"Friday, August 4, 2017",2,No change
City Hotel,0,12,2017,August,31,5,0,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,K,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,260,0,1,Check-Out,"Sunday, August 6, 2017",1,260,"Saturday, August 5, 2017",3,Changed
City Hotel,0,139,2017,August,31,5,1,1,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,175.5,0,2,Check-Out,"Monday, August 7, 2017",2,351,"Saturday, August 5, 2017",3,No change
City Hotel,0,129,2017,July,31,31,2,5,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,NULL,0,Non-Corporate,0,Transient,116.1,0,0,Check-Out,"Monday, August 7, 2017",7,812.7,"Monday, July 31, 2017",3,No change
City Hotel,0,300,2017,August,31,4,1,2,3,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Non-Corporate,0,Transient,98.28,0,2,Check-Out,"Monday, August 7, 2017",3,294.84,"Friday, August 4, 2017",3,No change
City Hotel,0,300,2017,August,31,4,1,2,3,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83,NULL,0,Non-Corporate,0,Transient,98.28,0,2,Check-Out,"Monday, August 7, 2017",3,294.84,"Friday, August 4, 2017",3,No change
City Hotel,0,300,2017,August,31,4,1,2,3,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,83,NULL,0,Non-Corporate,0,Transient,98.28,0,2,Check-Out,"Monday, August 7, 2017",3,294.84,"Friday, August 4, 2017",3,No change
City Hotel,0,300,2017,August,31,4,1,2,3,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,83,NULL,0,Non-Corporate,0,Transient,98.28,0,2,Check-Out,"Monday, August 7, 2017",3,294.84,"Friday, August 4, 2017",3,No change
City Hotel,0,280,2017,August,31,3,1,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,86.63,0,1,Check-Out,"Monday, August 7, 2017",4,346.52,"Thursday, August 3, 2017",2,No change
City Hotel,0,131,2017,August,31,3,1,3,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,71.1,0,0,Check-Out,"Monday, August 7, 2017",4,284.4,"Thursday, August 3, 2017",2,No change
City Hotel,0,7,2017,August,31,4,1,2,1,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,160,0,0,Check-Out,"Monday, August 7, 2017",3,480,"Friday, August 4, 2017",1,No change
City Hotel,0,106,2017,August,31,3,1,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Non-Corporate,0,Transient,226,1,0,Check-Out,"Monday, August 7, 2017",4,904,"Thursday, August 3, 2017",3,No change
City Hotel,0,270,2017,August,31,5,1,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,109.1,0,1,Check-Out,"Monday, August 7, 2017",2,218.2,"Saturday, August 5, 2017",2,No change
City Hotel,0,144,2017,August,31,3,1,3,2,1,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,167.76,0,1,Check-Out,"Monday, August 7, 2017",4,671.04,"Thursday, August 3, 2017",3,No change
City Hotel,0,123,2017,July,31,31,2,5,2,0,0,HB,FRA,Direct,Direct,0,0,0,D,D,2,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,146.57,0,1,Check-Out,"Monday, August 7, 2017",7,1025.99,"Monday, July 31, 2017",2,No change
City Hotel,0,1,2017,August,31,3,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,182.5,0,0,Check-Out,"Monday, August 7, 2017",4,730,"Thursday, August 3, 2017",2,No change
City Hotel,0,161,2017,August,31,4,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,135.33,0,1,Check-Out,"Monday, August 7, 2017",3,405.99,"Friday, August 4, 2017",2,No change
City Hotel,0,68,2017,August,31,5,1,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,249,0,0,Check-Out,"Monday, August 7, 2017",2,498,"Saturday, August 5, 2017",4,No change
City Hotel,0,0,2017,August,32,6,1,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,160,0,2,Check-Out,"Monday, August 7, 2017",1,160,"Sunday, August 6, 2017",2,Changed
City Hotel,0,206,2017,August,31,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,144,0,0,Check-Out,"Monday, August 7, 2017",4,576,"Thursday, August 3, 2017",2,No change
City Hotel,0,206,2017,August,31,3,1,3,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,123.3,0,0,Check-Out,"Monday, August 7, 2017",4,493.2,"Thursday, August 3, 2017",1,No change
City Hotel,0,206,2017,August,31,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,166.5,0,1,Check-Out,"Monday, August 7, 2017",4,666,"Thursday, August 3, 2017",2,No change
City Hotel,0,158,2017,August,31,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,137.75,0,0,Check-Out,"Monday, August 7, 2017",4,551,"Thursday, August 3, 2017",2,No change
City Hotel,0,48,2017,August,31,4,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,169,1,1,Check-Out,"Monday, August 7, 2017",3,507,"Friday, August 4, 2017",2,No change
City Hotel,0,199,2017,August,31,4,1,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,211.5,0,0,Check-Out,"Monday, August 7, 2017",3,634.5,"Friday, August 4, 2017",4,No change
City Hotel,0,25,2017,August,31,3,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,147,0,1,Check-Out,"Monday, August 7, 2017",4,588,"Thursday, August 3, 2017",2,No change
City Hotel,0,59,2017,August,31,4,1,2,2,0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,159,NULL,0,Non-Corporate,0,Transient,73.94,0,1,Check-Out,"Monday, August 7, 2017",3,221.82,"Friday, August 4, 2017",2,No change
City Hotel,0,242,2017,August,31,5,1,1,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,202.5,0,0,Check-Out,"Monday, August 7, 2017",2,405,"Saturday, August 5, 2017",4,No change
City Hotel,0,132,2017,July,30,29,3,6,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,141.78,0,2,Check-Out,"Monday, August 7, 2017",9,1276.02,"Saturday, July 29, 2017",2,No change
City Hotel,0,0,2017,August,32,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,170,0,0,Check-Out,"Monday, August 7, 2017",1,170,"Sunday, August 6, 2017",3,No change
City Hotel,0,79,2017,July,31,31,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,423,NULL,0,Non-Corporate,0,Transient,106.48,0,0,Check-Out,"Monday, August 7, 2017",7,745.36,"Monday, July 31, 2017",2,No change
City Hotel,0,139,2017,August,31,5,1,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,139.5,0,2,Check-Out,"Monday, August 7, 2017",2,279,"Saturday, August 5, 2017",2,No change
City Hotel,0,150,2017,August,31,1,1,5,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,28,NULL,0,Non-Corporate,0,Transient,142.6,0,1,Check-Out,"Monday, August 7, 2017",6,855.6,"Tuesday, August 1, 2017",3,No change
City Hotel,0,94,2017,July,30,28,3,7,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Non-Corporate,0,Transient,116,0,0,Check-Out,"Monday, August 7, 2017",10,1160,"Friday, July 28, 2017",2,No change
City Hotel,0,13,2017,August,32,6,1,0,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,160,0,1,Check-Out,"Monday, August 7, 2017",1,160,"Sunday, August 6, 2017",2,Changed
City Hotel,0,152,2017,July,31,31,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,139.5,0,0,Check-Out,"Monday, August 7, 2017",7,976.5,"Monday, July 31, 2017",2,No change
City Hotel,0,57,2017,August,32,6,1,0,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,165,0,0,Check-Out,"Monday, August 7, 2017",1,165,"Sunday, August 6, 2017",3,Changed
City Hotel,0,146,2017,August,31,1,1,5,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22,NULL,0,Non-Corporate,0,Transient,84.15,0,0,Check-Out,"Monday, August 7, 2017",6,504.9,"Tuesday, August 1, 2017",2,No change
City Hotel,0,20,2017,August,31,3,1,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,121.6,0,1,Check-Out,"Monday, August 7, 2017",4,486.4,"Thursday, August 3, 2017",2,No change
City Hotel,0,20,2017,August,31,3,1,3,1,1,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,121.6,0,1,Check-Out,"Monday, August 7, 2017",4,486.4,"Thursday, August 3, 2017",2,No change
City Hotel,0,93,2017,August,31,4,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,125,0,1,Check-Out,"Monday, August 7, 2017",3,375,"Friday, August 4, 2017",2,No change
City Hotel,0,65,2017,August,31,4,1,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130,0,1,Check-Out,"Monday, August 7, 2017",3,390,"Friday, August 4, 2017",2,No change
City Hotel,0,131,2017,July,31,31,2,5,3,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,175.5,0,0,Check-Out,"Monday, August 7, 2017",7,1228.5,"Monday, July 31, 2017",3,No change
City Hotel,0,152,2017,August,31,4,1,2,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient-Party,112.5,0,1,Check-Out,"Monday, August 7, 2017",3,337.5,"Friday, August 4, 2017",2,No change
City Hotel,0,181,2017,July,31,31,2,5,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Non-Corporate,0,Transient,71.1,0,1,Check-Out,"Monday, August 7, 2017",7,497.7,"Monday, July 31, 2017",2,No change
City Hotel,0,143,2017,July,31,31,2,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,139.5,0,1,Check-Out,"Monday, August 7, 2017",7,976.5,"Monday, July 31, 2017",2,No change
City Hotel,0,104,2017,August,31,3,1,3,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,125,0,1,Check-Out,"Monday, August 7, 2017",4,500,"Thursday, August 3, 2017",2,No change
City Hotel,0,143,2017,July,31,31,2,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,139.5,0,0,Check-Out,"Monday, August 7, 2017",7,976.5,"Monday, July 31, 2017",2,No change
City Hotel,0,259,2017,August,31,4,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,89.1,0,1,Check-Out,"Monday, August 7, 2017",3,267.3,"Friday, August 4, 2017",2,No change
City Hotel,0,23,2017,August,31,3,1,3,2,0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Non-Corporate,0,Transient,147,0,1,Check-Out,"Monday, August 7, 2017",4,588,"Thursday, August 3, 2017",2,No change
City Hotel,0,183,2017,July,31,31,2,5,2,1,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,148.5,0,2,Check-Out,"Monday, August 7, 2017",7,1039.5,"Monday, July 31, 2017",3,No change
City Hotel,0,213,2017,August,31,4,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,180,0,3,Check-Out,"Monday, August 7, 2017",3,540,"Friday, August 4, 2017",2,Changed
City Hotel,0,213,2017,August,31,4,1,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130.5,0,3,Check-Out,"Monday, August 7, 2017",3,391.5,"Friday, August 4, 2017",3,Changed
City Hotel,0,174,2017,July,31,31,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,80.1,0,0,Check-Out,"Monday, August 7, 2017",7,560.7,"Monday, July 31, 2017",2,No change
City Hotel,0,151,2017,August,31,4,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,125,0,0,Check-Out,"Monday, August 7, 2017",3,375,"Friday, August 4, 2017",2,No change
City Hotel,0,198,2017,August,31,2,1,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28,NULL,0,Non-Corporate,0,Transient,103.5,0,1,Check-Out,"Monday, August 7, 2017",5,517.5,"Wednesday, August 2, 2017",2,No change
City Hotel,0,94,2017,August,31,4,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,125,0,1,Check-Out,"Monday, August 7, 2017",3,375,"Friday, August 4, 2017",2,No change
City Hotel,0,217,2017,August,31,4,1,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130.5,0,0,Check-Out,"Monday, August 7, 2017",3,391.5,"Friday, August 4, 2017",3,No change
City Hotel,0,22,2017,August,31,4,1,2,1,0,0,SC,IRL,Direct,Direct,0,0,0,A,A,1,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,140.8,0,1,Check-Out,"Monday, August 7, 2017",3,422.4,"Friday, August 4, 2017",1,No change
City Hotel,0,217,2017,August,31,4,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,130.5,0,0,Check-Out,"Monday, August 7, 2017",3,391.5,"Friday, August 4, 2017",2,No change
City Hotel,0,217,2017,August,31,4,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,180,0,0,Check-Out,"Monday, August 7, 2017",3,540,"Friday, August 4, 2017",2,No change
City Hotel,0,174,2017,August,31,2,1,4,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,148.5,0,1,Check-Out,"Monday, August 7, 2017",5,742.5,"Wednesday, August 2, 2017",3,No change
City Hotel,0,46,2017,August,31,4,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,160,0,1,Check-Out,"Monday, August 7, 2017",3,480,"Friday, August 4, 2017",2,No change
City Hotel,0,128,2017,August,32,7,1,0,2,0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Non-Corporate,0,Transient,90,0,1,Check-Out,"Tuesday, August 8, 2017",1,90,"Monday, August 7, 2017",2,No change
City Hotel,0,105,2017,August,31,1,2,5,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,195,0,1,Check-Out,"Tuesday, August 8, 2017",7,1365,"Tuesday, August 1, 2017",3,No change
City Hotel,0,1,2017,August,32,7,1,0,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,160,0,0,Check-Out,"Tuesday, August 8, 2017",1,160,"Monday, August 7, 2017",2,No change
City Hotel,0,0,2017,August,32,7,1,0,3,0,0,BB,ARG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient,210,0,0,Check-Out,"Tuesday, August 8, 2017",1,210,"Monday, August 7, 2017",3,No change
City Hotel,0,92,2017,August,31,2,2,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Non-Corporate,0,Transient-Party,125,0,2,Check-Out,"Tuesday, August 8, 2017",6,750,"Wednesday, August 2, 2017",2,No change
City Hotel,0,70,2017,August,31,5,2,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,270,0,1,Check-Out,"Tuesday, August 8, 2017",3,810,"Saturday, August 5, 2017",3,No change
City Hotel,0,146,2017,August,31,4,2,2,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,NULL,0,Non-Corporate,0,Transient,80.1,0,1,Check-Out,"Tuesday, August 8, 2017",4,320.4,"Friday, August 4, 2017",2,No change
City Hotel,0,57,2017,August,31,2,2,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Non-Corporate,0,Transient,126,0,0,Check-Out,"Tuesday, August 8, 2017",6,756,"Wednesday, August 2, 2017",2,No change
